Datetime,AAPL,GOOG,MSFT
2026-09-02 09:30:00-04:00,327.4460144042969,331.30999755859375,496.2341003417969
2026-09-02 09:31:00-04:00,326.0050048828125,329.9599914550781,496.864990234375
2026-09-02 09:32:00-04:00,326.45770263671875,330.3550109863281,496.0
2026-09-02 09:33:00-04:00,326.5299072265625,330.8642883300781,497.7900085449219
2026-09-02 09:34:00-04:00,325.6300048828125,331.3599853515625,497.2850036621094
2026-09-02 09:35:00-04:00,325.2099914550781,331.8999938964844,497.9200134277344
2026-09-02 09:36:00-04:00,324.2749938964844,331.7099914550781,496.010009765625
2026-09-02 09:37:00-04:00,324.3900146484375,331.760009765625,495.70001220703125
2026-09-02 09:38:00-04:00,324.260009765625,332.0,496.1499938964844
2026-09-02 09:39:00-04:00,325.010009765625,331.75,495.9599914550781
2026-09-02 09:40:00-04:00,324.8599853515625,331.3323059082031,496.3900146484375
2026-09-02 09:41:00-04:00,325.0899963378906,331.4200134277344,495.6050109863281
2026-09-02 09:42:00-04:00,324.8699951171875,331.260009765625,496.23199462890625
2026-09-02 09:43:00-04:00,324.8699951171875,331.4700012207031,496.4784851074219
2026-09-02 09:44:00-04:00,325.45001220703125,331.2799987792969,496.5
2026-09-02 09:45:00-04:00,325.05999755859375,331.0799865722656,496.9800109863281
2026-09-02 09:46:00-04:00,325.25,331.04998779296875,497.5299987792969
2026-09-02 09:47:00-04:00,325.239990234375,331.44000244140625,497.80499267578125
2026-09-02 09:48:00-04:00,324.79998779296875,331.5199890136719,498.3349914550781
2026-09-02 09:49:00-04:00,324.5450134277344,331.69000244140625,498.852294921875
2026-09-02 09:50:00-04:00,324.9200134277344,331.7200012207031,499.0050048828125
2026-09-02 09:51:00-04:00,324.65008544921875,331.79998779296875,498.364990234375
2026-09-02 09:52:00-04:00,325.1199951171875,332.0299987792969,497.8949890136719
2026-09-02 09:53:00-04:00,325.3299865722656,332.7699890136719,497.80499267578125
2026-09-02 09:54:00-04:00,325.0050048828125,332.8299865722656,497.54010009765625
2026-09-02 09:55:00-04:00,324.70001220703125,333.2099914550781,497.2250061035156
2026-09-02 09:56:00-04:00,325.05999755859375,333.4599914550781,497.6600036621094
2026-09-02 09:57:00-04:00,325.3999938964844,333.21990966796875,498.0950012207031
2026-09-02 09:58:00-04:00,325.364990234375,332.8699951171875,498.2200012207031
2026-09-02 09:59:00-04:00,325.19000244140625,333.1400146484375,498.5350036621094
2026-09-02 10:00:00-04:00,324.80999755859375,333.1835021972656,497.7049865722656
2026-09-02 10:01:00-04:00,324.8999938964844,332.989990234375,497.3399963378906
2026-09-02 10:02:00-04:00,324.7900085449219,333.0,497.4200134277344
2026-09-02 10:03:00-04:00,324.17999267578125,333.5299987792969,497.42999267578125
2026-09-02 10:04:00-04:00,323.9649963378906,333.67999267578125,497.6400146484375
2026-09-02 10:05:00-04:00,323.6099853515625,333.6700134277344,497.8999938964844
2026-09-02 10:06:00-04:00,324.03509521484375,333.9200134277344,497.9100036621094
2026-09-02 10:07:00-04:00,324.07501220703125,333.9549865722656,498.2190856933594
