,AAPL,GOOG,MSFT
2025-10-03 13:30:00+00:00,255.14390563964844,245.6300048828125,
2025-10-03 13:31:00+00:00,254.88499450683594,246.1999969482422,
2025-10-03 13:32:00+00:00,255.61000061035156,245.02000427246094,
2025-10-03 13:33:00+00:00,256.2449951171875,244.3300018310547,
2025-10-03 13:34:00+00:00,256.7149963378906,244.31100463867188,
2025-10-03 13:35:00+00:00,257.1300048828125,244.4622039794922,
2025-10-03 13:36:00+00:00,257.3902893066406,243.90499877929688,
2025-10-03 13:37:00+00:00,257.54998779296875,243.6199951171875,
2025-10-03 13:38:00+00:00,258.114990234375,243.4600067138672,
2025-10-03 13:39:00+00:00,257.8800048828125,243.42999267578125,
2025-10-03 13:40:00+00:00,257.82000732421875,243.72999572753906,
2025-10-03 13:41:00+00:00,257.7300109863281,242.827392578125,
2025-10-03 13:42:00+00:00,257.6496887207031,242.8000030517578,
2025-10-03 13:43:00+00:00,257.9400939941406,242.96499633789062,
2025-10-03 13:44:00+00:00,257.8949890136719,243.16009521484375,
2025-10-03 13:45:00+00:00,257.7950134277344,243.10000610351562,
2025-10-03 13:46:00+00:00,257.9700012207031,243.42999267578125,
2025-10-03 13:47:00+00:00,258.4299011230469,243.5800018310547,
2025-10-03 13:48:00+00:00,258.44000244140625,243.7010040283203,
2025-10-03 13:49:00+00:00,258.6300048828125,243.8300018310547,
2025-10-03 13:50:00+00:00,258.45001220703125,243.84800720214844,
2025-10-03 13:51:00+00:00,258.7101135253906,244.07220458984375,
2025-10-03 13:52:00+00:00,258.82000732421875,243.86000061035156,
2025-10-03 13:53:00+00:00,258.66009521484375,243.47999572753906,
2025-10-03 13:54:00+00:00,258.9800109863281,243.03500366210938,
2025-10-03 13:55:00+00:00,258.70001220703125,242.9600067138672,
2025-10-03 13:56:00+00:00,258.4599914550781,242.8699951171875,
2025-10-03 13:57:00+00:00,258.6050109863281,243.02000427246094,
2025-10-03 13:58:00+00:00,258.3699951171875,243.00050354003906,
2025-10-03 13:59:00+00:00,258.0516052246094,243.14500427246094,
2025-10-03 14:00:00+00:00,258.1600036621094,243.1300048828125,
2025-10-03 14:01:00+00:00,257.7900085449219,243.32000732421875,
2025-10-03 14:02:00+00:00,257.389892578125,243.19000244140625,
2025-10-03 14:03:00+00:00,257.86749267578125,243.22500610351562,
2025-10-03 14:04:00+00:00,258.1000061035156,243.67999267578125,
2025-10-03 14:05:00+00:00,258.1300048828125,243.68499755859375,
