,AAPL,GOOG,MSFT
2025-10-21 13:30:00+00:00,,254.80999755859375,517.6849975585938
2025-10-21 13:31:00+00:00,,254.47000122070312,516.739990234375
2025-10-21 13:32:00+00:00,,254.16000366210938,517.5599975585938
2025-10-21 13:33:00+00:00,,254.47999572753906,517.8099975585938
2025-10-21 13:34:00+00:00,,254.32000732421875,517.7949829101562
2025-10-21 13:35:00+00:00,,254.44000244140625,517.3933715820312
2025-10-21 13:36:00+00:00,,253.7899932861328,517.0999755859375
2025-10-21 13:37:00+00:00,,253.5500030517578,517.1400146484375
2025-10-21 13:38:00+00:00,,253.97500610351562,516.75
2025-10-21 13:39:00+00:00,,254.10000610351562,517.1500244140625
2025-10-21 13:40:00+00:00,,254.4425048828125,517.3900146484375
2025-10-21 13:41:00+00:00,,254.5,517.0399780273438
2025-10-21 13:42:00+00:00,,254.16000366210938,516.9949951171875
2025-10-21 13:43:00+00:00,,253.18150329589844,517.0599975585938
2025-10-21 13:44:00+00:00,,253.3300018310547,517.25
2025-10-21 13:45:00+00:00,,253.72999572753906,517.1500244140625
2025-10-21 13:46:00+00:00,,253.6199951171875,517.969970703125
2025-10-21 13:47:00+00:00,,253.65989685058594,516.75
2025-10-21 13:48:00+00:00,,253.5850067138672,516.8200073242188
2025-10-21 13:49:00+00:00,,253.6300048828125,517.0800170898438
2025-10-21 13:50:00+00:00,,254.05999755859375,517.1699829101562
2025-10-21 13:51:00+00:00,,253.97000122070312,517.330078125
2025-10-21 13:52:00+00:00,,253.66000366210938,517.4000244140625
2025-10-21 13:53:00+00:00,,253.57000732421875,517.969970703125
2025-10-21 13:54:00+00:00,,253.56500244140625,517.969970703125
2025-10-21 13:55:00+00:00,,253.55999755859375,517.5599975585938
2025-10-21 13:56:00+00:00,,253.52999877929688,517.927978515625
2025-10-21 13:57:00+00:00,,253.19000244140625,517.6099853515625
2025-10-21 13:58:00+00:00,,253.25999450683594,518.22998046875
2025-10-21 13:59:00+00:00,,253.19000244140625,517.8800048828125
2025-10-21 14:00:00+00:00,,252.92999267578125,517.469970703125
2025-10-21 14:01:00+00:00,,252.86500549316406,517.3499755859375
2025-10-21 14:02:00+00:00,,252.58999633789062,516.9600219726562
2025-10-21 14:03:00+00:00,,252.8699951171875,517.0750122070312
2025-10-21 14:04:00+00:00,,252.77999877929688,516.7750244140625
2025-10-21 14:05:00+00:00,,252.89999389648438,517.0050048828125
2025-10-21 14:06:00+00:00,,252.94000244140625,516.3400268554688
2025-10-21 14:07:00+00:00,,253.10989379882812,516.0700073242188
2025-10-21 14:08:00+00:00,,252.85000610351562,515.8800048828125
2025-10-21 14:09:00+00:00,,252.92999267578125,515.489990234375
2025-10-21 14:10:00+00:00,,252.9199981689453,515.594970703125
2025-10-21 14:11:00+00:00,,252.94000244140625,515.260009765625
2025-10-21 14:12:00+00:00,,253.02000427246094,515.5900268554688
2025-10-21 14:13:00+00:00,,253.09500122070312,515.655029296875
2025-10-21 14:14:00+00:00,,253.32940673828125,515.97998046875
2025-10-21 14:15:00+00:00,,253.0749969482422,515.97998046875
2025-10-21 14:16:00+00:00,,253.05999755859375,515.7750244140625
2025-10-21 14:17:00+00:00,,253.1699981689453,515.6699829101562
2025-10-21 14:18:00+00:00,,253.34410095214844,515.7150268554688
2025-10-21 14:19:00+00:00,,253.33999633789062,515.89501953125
2025-10-21 14:20:00+00:00,,253.2100067138672,516.02197265625
2025-10-21 14:21:00+00:00,,253.22999572753906,515.6799926757812
2025-10-21 14:22:00+00:00,,253.0399932861328,515.8350219726562
2025-10-21 14:23:00+00:00,,252.72300720214844,515.47998046875
2025-10-21 14:24:00+00:00,,252.80999755859375,515.5900268554688
2025-10-21 14:25:00+00:00,,252.59500122070312,515.60498046875
2025-10-21 14:26:00+00:00,,252.1800994873047,515.3300170898438
2025-10-21 14:27:00+00:00,,252.2100067138672,515.0900268554688
2025-10-21 14:28:00+00:00,,252.00399780273438,514.8099975585938
2025-10-21 14:29:00+00:00,,252.4781951904297,514.85498046875
2025-10-21 14:30:00+00:00,,252.39999389648438,514.8499755859375
2025-10-21 14:31:00+00:00,,252.4102020263672,514.8350219726562
2025-10-21 14:32:00+00:00,,252.2899932861328,514.1749877929688
2025-10-21 14:33:00+00:00,,252.5800018310547,514.594970703125
2025-10-21 14:34:00+00:00,,252.61000061035156,514.9349975585938
2025-10-21 14:35:00+00:00,,252.90499877929688,514.77001953125
2025-10-21 14:36:00+00:00,,252.97999572753906,515.1199951171875
2025-10-21 14:37:00+00:00,,253.0,515.4625244140625
2025-10-21 14:38:00+00:00,,252.9600067138672,515.4349975585938
2025-10-21 14:39:00+00:00,,252.9199981689453,515.3099975585938
2025-10-21 14:40:00+00:00,,252.9600067138672,515.4400024414062
2025-10-21 14:41:00+00:00,,252.99000549316406,515.3400268554688
2025-10-21 14:42:00+00:00,,252.92999267578125,515.4400024414062
2025-10-21 14:43:00+00:00,,252.77000427246094,515.0999755859375
2025-10-21 14:44:00+00:00,,252.67030334472656,515.219970703125
2025-10-21 14:45:00+00:00,,252.72999572753906,515.2100219726562
2025-10-21 14:46:00+00:00,,252.7899932861328,514.989990234375
2025-10-21 14:47:00+00:00,,252.9600067138672,515.4000244140625
2025-10-21 14:48:00+00:00,,252.97000122070312,515.2999877929688
2025-10-21 14:49:00+00:00,,253.02000427246094,515.4315185546875
2025-10-21 14:50:00+00:00,,253.02999877929688,515.6337280273438
2025-10-21 14:51:00+00:00,,253.02999877929688,515.5050048828125
2025-10-21 14:52:00+00:00,,253.1699981689453,515.47998046875
2025-10-21 14:53:00+00:00,,253.20440673828125,515.7349853515625
2025-10-21 14:54:00+00:00,,253.13999938964844,515.9140014648438
2025-10-21 14:55:00+00:00,,253.18499755859375,516.1799926757812
2025-10-21 14:56:00+00:00,,253.30999755859375,516.4038696289062
2025-10-21 14:57:00+00:00,,253.23500061035156,516.2100830078125
2025-10-21 14:58:00+00:00,,253.22999572753906,516.2999877929688
2025-10-21 14:59:00+00:00,,253.13999938964844,516.5125122070312
2025-10-21 15:00:00+00:00,,251.55999755859375,516.5800170898438
2025-10-21 15:01:00+00:00,,251.24000549316406,516.643310546875
2025-10-21 15:02:00+00:00,,250.73500061035156,516.739990234375
2025-10-21 15:03:00+00:00,,250.38499450683594,516.8499755859375
2025-10-21 15:04:00+00:00,,248.3300018310547,516.8200073242188
2025-10-21 15:05:00+00:00,,247.79200744628906,517.4400024414062
2025-10-21 15:06:00+00:00,,248.27000427246094,517.3900146484375
2025-10-21 15:07:00+00:00,,248.36000061035156,517.22998046875
2025-10-21 15:08:00+00:00,,247.4822998046875,516.9749755859375
2025-10-21 15:09:00+00:00,,247.9550018310547,516.9450073242188
2025-10-21 15:10:00+00:00,,248.08990478515625,516.7550048828125
2025-10-21 15:11:00+00:00,,248.77000427246094,516.8350219726562
2025-10-21 15:12:00+00:00,,247.49009704589844,516.9099731445312
2025-10-21 15:13:00+00:00,,247.1300048828125,516.905029296875
2025-10-21 15:14:00+00:00,,246.64999389648438,516.6900024414062
2025-10-21 15:15:00+00:00,,245.94000244140625,516.6099853515625
2025-10-21 15:16:00+00:00,,245.14999389648438,516.3699951171875
2025-10-21 15:17:00+00:00,,245.9199981689453,516.469970703125
2025-10-21 15:18:00+00:00,,246.2899932861328,516.0050048828125
