,AAPL,GOOG,MSFT
2025-10-20 13:30:00+00:00,257.8349914550781,,515.0219116210938
2025-10-20 13:31:00+00:00,257.9949951171875,,514.3438110351562
2025-10-20 13:32:00+00:00,258.1889953613281,,514.4349975585938
2025-10-20 13:33:00+00:00,258.2200012207031,,515.3699951171875
2025-10-20 13:34:00+00:00,258.3999938964844,,514.2349853515625
2025-10-20 13:35:00+00:00,258.5,,514.52001953125
2025-10-20 13:36:00+00:00,258.0320129394531,,514.7000122070312
2025-10-20 13:37:00+00:00,258.3500061035156,,515.1160278320312
2025-10-20 13:38:00+00:00,258.3800048828125,,514.5800170898438
2025-10-20 13:39:00+00:00,258.29998779296875,,514.4298706054688
2025-10-20 13:40:00+00:00,258.4700927734375,,514.8699951171875
2025-10-20 13:41:00+00:00,258.5899963378906,,515.0250244140625
2025-10-20 13:42:00+00:00,258.8539123535156,,514.590087890625
2025-10-20 13:43:00+00:00,258.68499755859375,,514.760009765625
2025-10-20 13:44:00+00:00,258.4599914550781,,515.318603515625
2025-10-20 13:45:00+00:00,258.32000732421875,,515.3699951171875
2025-10-20 13:46:00+00:00,258.3599853515625,,515.4349975585938
2025-10-20 13:47:00+00:00,258.1199951171875,,515.2349853515625
2025-10-20 13:48:00+00:00,257.92999267578125,,515.2000122070312
2025-10-20 13:49:00+00:00,258.0950012207031,,514.7249755859375
2025-10-20 13:50:00+00:00,258.5400085449219,,514.8900146484375
2025-10-20 13:51:00+00:00,258.8599853515625,,514.6900024414062
2025-10-20 13:52:00+00:00,258.6300048828125,,514.6500244140625
2025-10-20 13:53:00+00:00,258.6199951171875,,514.8800048828125
2025-10-20 13:54:00+00:00,258.8900146484375,,514.6900024414062
2025-10-20 13:55:00+00:00,259.6099853515625,,513.739990234375
2025-10-20 13:56:00+00:00,259.7287902832031,,513.594970703125
2025-10-20 13:57:00+00:00,259.2409973144531,,513.8150024414062
2025-10-20 13:58:00+00:00,259.2200012207031,,514.7999877929688
2025-10-20 13:59:00+00:00,258.9775085449219,,514.4760131835938
2025-10-20 14:00:00+00:00,259.45989990234375,,514.4100952148438
2025-10-20 14:01:00+00:00,259.114990234375,,514.8699951171875
2025-10-20 14:02:00+00:00,258.6000061035156,,515.239990234375
2025-10-20 14:03:00+00:00,258.70098876953125,,515.719970703125
2025-10-20 14:04:00+00:00,258.8800048828125,,515.5037841796875
2025-10-20 14:05:00+00:00,258.68011474609375,,516.0399780273438
2025-10-20 14:06:00+00:00,258.71051025390625,,516.2550048828125
2025-10-20 14:07:00+00:00,258.65008544921875,,516.3499755859375
2025-10-20 14:08:00+00:00,258.760009765625,,516.5850219726562
2025-10-20 14:09:00+00:00,258.4800109863281,,516.2000122070312
2025-10-20 14:10:00+00:00,258.2550048828125,,516.5900268554688
2025-10-20 14:11:00+00:00,258.4750061035156,,516.1649780273438
2025-10-20 14:12:00+00:00,258.69500732421875,,516.2949829101562
2025-10-20 14:13:00+00:00,258.760009765625,,516.52001953125
2025-10-20 14:14:00+00:00,258.6600036621094,,516.1799926757812
2025-10-20 14:15:00+00:00,258.5799865722656,,516.2550048828125
2025-10-20 14:16:00+00:00,258.6159973144531,,516.2249755859375
2025-10-20 14:17:00+00:00,258.5299987792969,,515.969970703125
2025-10-20 14:18:00+00:00,258.57000732421875,,516.25
2025-10-20 14:19:00+00:00,258.4599914550781,,516.3900146484375
2025-10-20 14:20:00+00:00,258.5710144042969,,516.2000122070312
2025-10-20 14:21:00+00:00,258.69000244140625,,516.5780029296875
2025-10-20 14:22:00+00:00,258.75970458984375,,516.6651000976562
2025-10-20 14:23:00+00:00,258.6297912597656,,516.6300048828125
2025-10-20 14:24:00+00:00,258.864990234375,,516.5399780273438
2025-10-20 14:25:00+00:00,259.1400146484375,,516.5499877929688
2025-10-20 14:26:00+00:00,259.1499938964844,,516.8150024414062
2025-10-20 14:27:00+00:00,259.29998779296875,,516.7025146484375
2025-10-20 14:28:00+00:00,259.6300048828125,,516.5399780273438
2025-10-20 14:29:00+00:00,259.5050048828125,,516.47998046875
2025-10-20 14:30:00+00:00,259.32000732421875,,516.3099975585938
2025-10-20 14:31:00+00:00,259.4884033203125,,516.3515014648438
2025-10-20 14:32:00+00:00,259.7799987792969,,516.2598876953125
2025-10-20 14:33:00+00:00,259.3500061035156,,516.4500122070312
2025-10-20 14:34:00+00:00,259.6000061035156,,516.0900268554688
2025-10-20 14:35:00+00:00,259.4800109863281,,516.2550048828125
2025-10-20 14:36:00+00:00,260.1059875488281,,516.239990234375
2025-10-20 14:37:00+00:00,259.5150146484375,,516.3400268554688
2025-10-20 14:38:00+00:00,259.42999267578125,,516.24951171875
2025-10-20 14:39:00+00:00,259.5849914550781,,517.010009765625
2025-10-20 14:40:00+00:00,259.67999267578125,,517.0999755859375
2025-10-20 14:41:00+00:00,259.92999267578125,,517.2899780273438
2025-10-20 14:42:00+00:00,259.6600036621094,,517.1085815429688
2025-10-20 14:43:00+00:00,259.8599853515625,,517.5701293945312
2025-10-20 14:44:00+00:00,259.70001220703125,,518.0800170898438
2025-10-20 14:45:00+00:00,259.7699890136719,,518.2899780273438
2025-10-20 14:46:00+00:00,259.8699951171875,,518.3300170898438
2025-10-20 14:47:00+00:00,260.1883850097656,,518.3699951171875
2025-10-20 14:48:00+00:00,260.0400085449219,,518.2899780273438
2025-10-20 14:49:00+00:00,260.4700012207031,,518.3099975585938
2025-10-20 14:50:00+00:00,260.4949951171875,,517.719970703125
2025-10-20 14:51:00+00:00,260.32501220703125,,517.551513671875
2025-10-20 14:52:00+00:00,260.7349853515625,,517.8300170898438
2025-10-20 14:53:00+00:00,260.8760986328125,,517.9857177734375
2025-10-20 14:54:00+00:00,261.2099914550781,,518.114990234375
2025-10-20 14:55:00+00:00,261.3702087402344,,518.1300048828125
2025-10-20 14:56:00+00:00,261.5799865722656,,517.9199829101562
2025-10-20 14:57:00+00:00,261.3699951171875,,517.9299926757812
2025-10-20 14:58:00+00:00,261.5,,518.1199951171875
2025-10-20 14:59:00+00:00,261.5799865722656,,518.0850219726562
2025-10-20 15:00:00+00:00,261.8059997558594,,518.0440063476562
2025-10-20 15:01:00+00:00,262.5799865722656,,518.1500244140625
2025-10-20 15:02:00+00:00,262.75,,518.2899780273438
2025-10-20 15:03:00+00:00,262.8599853515625,,517.885009765625
2025-10-20 15:04:00+00:00,262.7099914550781,,517.6900024414062
2025-10-20 15:05:00+00:00,262.44000244140625,,517.5549926757812
2025-10-20 15:06:00+00:00,262.5350036621094,,517.8295288085938
2025-10-20 15:07:00+00:00,262.64990234375,,517.6242065429688
2025-10-20 15:08:00+00:00,262.4800109863281,,517.1599731445312
2025-10-20 15:09:00+00:00,262.5199890136719,,516.9650268554688
2025-10-20 15:10:00+00:00,262.9700012207031,,517.2000122070312
2025-10-20 15:11:00+00:00,263.0450134277344,,517.0045776367188
2025-10-20 15:12:00+00:00,263.1199951171875,,516.864990234375
2025-10-20 15:13:00+00:00,263.2914123535156,,516.9755859375
2025-10-20 15:14:00+00:00,262.7699890136719,,516.8624877929688
2025-10-20 15:15:00+00:00,262.6499938964844,,517.0195922851562
2025-10-20 15:16:00+00:00,262.3500061035156,,517.2999877929688
2025-10-20 15:17:00+00:00,262.5299072265625,,517.5800170898438
2025-10-20 15:18:00+00:00,262.8599853515625,,517.49072265625
2025-10-20 15:19:00+00:00,263.1400146484375,,517.39501953125
2025-10-20 15:20:00+00:00,263.260009765625,,517.3150024414062
2025-10-20 15:21:00+00:00,263.29998779296875,,517.4749755859375
2025-10-20 15:22:00+00:00,263.260009765625,,517.5999755859375
2025-10-20 15:23:00+00:00,263.29998779296875,,517.4299926757812
2025-10-20 15:24:00+00:00,263.25,,517.546875
2025-10-20 15:25:00+00:00,263.4599914550781,,517.7249755859375
2025-10-20 15:26:00+00:00,263.29998779296875,,517.5800170898438
2025-10-20 15:27:00+00:00,262.9049987792969,,517.3800048828125
2025-10-20 15:28:00+00:00,262.70001220703125,,517.239990234375
2025-10-20 15:29:00+00:00,262.57000732421875,,517.2423706054688
2025-10-20 15:30:00+00:00,262.79998779296875,,517.3099975585938
