Datetime,AAPL,GOOG,MSFT
2026-09-03 09:30:00-04:00,324.764404296875,337.90509033203125,504.57501220703125
2026-09-03 09:31:00-04:00,325.3800048828125,338.8999938964844,506.885009765625
2026-09-03 09:32:00-04:00,327.3900146484375,339.6600036621094,507.9006042480469
2026-09-03 09:33:00-04:00,326.0766906738281,339.5943908691406,508.9800109863281
2026-09-03 09:34:00-04:00,325.6199951171875,338.6597900390625,508.489990234375
2026-09-03 09:35:00-04:00,324.364990234375,338.79998779296875,509.239990234375
2026-09-03 09:36:00-04:00,324.82000732421875,339.5400085449219,509.1400146484375
2026-09-03 09:37:00-04:00,325.2799987792969,339.7799987792969,510.489990234375
2026-09-03 09:38:00-04:00,325.7950134277344,339.7900085449219,510.2799987792969
2026-09-03 09:39:00-04:00,326.45001220703125,340.5299987792969,511.1300048828125
2026-09-03 09:40:00-04:00,325.5799865722656,339.7449951171875,510.57000732421875
2026-09-03 09:41:00-04:00,325.9200134277344,340.635009765625,510.45001220703125
2026-09-03 09:42:00-04:00,325.9150085449219,340.3349914550781,510.7300109863281
2026-09-03 09:43:00-04:00,326.0299987792969,340.1400146484375,510.94500732421875
2026-09-03 09:44:00-04:00,326.4849853515625,340.18499755859375,510.7049865722656
2026-09-03 09:45:00-04:00,326.45001220703125,339.8599853515625,511.32000732421875
2026-09-03 09:46:00-04:00,326.3900146484375,340.1817932128906,511.8450012207031
2026-09-03 09:47:00-04:00,326.6000061035156,340.4700012207031,512.239990234375
2026-09-03 09:48:00-04:00,326.4800109863281,340.3599853515625,511.8500061035156
2026-09-03 09:49:00-04:00,326.5899963378906,339.8818054199219,511.54998779296875
2026-09-03 09:50:00-04:00,326.3999938964844,339.67498779296875,512.0250244140625
2026-09-03 09:51:00-04:00,326.4739990234375,340.0329895019531,512.1699829101562
2026-09-03 09:52:00-04:00,326.260009765625,339.5799865722656,511.6499938964844
2026-09-03 09:53:00-04:00,326.31500244140625,339.5498962402344,511.1400146484375
2026-09-03 09:54:00-04:00,326.2699890136719,339.0849914550781,511.1549987792969
2026-09-03 09:55:00-04:00,326.2099914550781,338.7349853515625,511.2950134277344
2026-09-03 09:56:00-04:00,325.9949951171875,338.8399963378906,510.8800048828125
2026-09-03 09:57:00-04:00,325.8399963378906,339.0094909667969,511.0899963378906
2026-09-03 09:58:00-04:00,325.69000244140625,338.8846130371094,511.29998779296875
2026-09-03 09:59:00-04:00,326.7200012207031,339.114990234375,511.7799987792969
2026-09-03 10:00:00-04:00,326.1400146484375,338.7318115234375,511.0
2026-09-03 10:01:00-04:00,326.3900146484375,338.2200012207031,511.7250061035156
2026-09-03 10:02:00-04:00,326.3599853515625,338.6300048828125,512.0399780273438
2026-09-03 10:03:00-04:00,326.6700134277344,338.5299987792969,512.0250244140625
2026-09-03 10:04:00-04:00,326.0400085449219,338.1199951171875,511.05810546875
2026-09-03 10:05:00-04:00,326.3900146484375,338.0799865722656,511.68499755859375
2026-09-03 10:06:00-04:00,326.69000244140625,338.8399963378906,511.0400085449219
2026-09-03 10:07:00-04:00,326.7099914550781,338.6523132324219,511.0
2026-09-03 10:08:00-04:00,327.0256042480469,338.7099914550781,510.80010986328125
2026-09-03 10:09:00-04:00,327.06878662109375,338.5849914550781,511.0400085449219
2026-09-03 10:10:00-04:00,326.8299865722656,338.5199890136719,510.8800048828125
2026-09-03 10:11:00-04:00,326.70001220703125,338.5054931640625,510.864990234375
