,AAPL,GOOG,MSFT
2024-12-27 14:30:00+00:00,258.4549865722656,,434.6700134277344
2024-12-27 14:31:00+00:00,258.2597961425781,,433.67999267578125
2024-12-27 14:32:00+00:00,257.3699951171875,,433.5899963378906
2024-12-27 14:33:00+00:00,257.2200012207031,,433.2300109863281
2024-12-27 14:34:00+00:00,256.9789123535156,,432.17498779296875
2024-12-27 14:35:00+00:00,256.9100036621094,,432.489990234375
2024-12-27 14:36:00+00:00,256.7398986816406,,431.70001220703125
2024-12-27 14:37:00+00:00,257.0249938964844,,431.3900146484375
2024-12-27 14:38:00+00:00,256.20001220703125,,430.7099914550781
2024-12-27 14:39:00+00:00,256.2349853515625,,430.6600036621094
2024-12-27 14:40:00+00:00,256.6153869628906,,430.17999267578125
2024-12-27 14:41:00+00:00,256.5849914550781,,430.2049865722656
2024-12-27 14:42:00+00:00,256.6499938964844,,430.0199890136719
2024-12-27 14:43:00+00:00,256.6099853515625,,429.54998779296875
2024-12-27 14:44:00+00:00,256.44000244140625,,429.5859069824219
2024-12-27 14:45:00+00:00,256.6877136230469,,429.82830810546875
2024-12-27 14:46:00+00:00,256.8835144042969,,430.17999267578125
2024-12-27 14:47:00+00:00,256.9200134277344,,430.57000732421875
2024-12-27 14:48:00+00:00,256.8500061035156,,430.614990234375
2024-12-27 14:49:00+00:00,256.92999267578125,,430.989990234375
2024-12-27 14:50:00+00:00,256.5299987792969,,430.5
2024-12-27 14:51:00+00:00,256.8399963378906,,430.9700012207031
2024-12-27 14:52:00+00:00,256.6498107910156,,430.4519958496094
2024-12-27 14:53:00+00:00,256.75,,430.3399963378906
2024-12-27 14:54:00+00:00,256.62969970703125,,430.2900085449219
2024-12-27 14:55:00+00:00,256.239990234375,,430.05999755859375
2024-12-27 14:56:00+00:00,256.75,,430.0950012207031
2024-12-27 14:57:00+00:00,256.44500732421875,,430.1199951171875
2024-12-27 14:58:00+00:00,256.6549987792969,,430.1600036621094
2024-12-27 14:59:00+00:00,256.61968994140625,,430.4700012207031
2024-12-27 15:00:00+00:00,256.22601318359375,,430.0400085449219
2024-12-27 15:01:00+00:00,256.1700134277344,,429.3900146484375
2024-12-27 15:02:00+00:00,256.0498962402344,,429.4100036621094
2024-12-27 15:03:00+00:00,255.94500732421875,,429.3900146484375
2024-12-27 15:04:00+00:00,256.0899963378906,,429.239990234375
2024-12-27 15:05:00+00:00,255.77999877929688,,429.2099914550781
2024-12-27 15:06:00+00:00,255.81500244140625,,429.19500732421875
2024-12-27 15:07:00+00:00,255.72999572753906,,428.42498779296875
2024-12-27 15:08:00+00:00,255.8000030517578,,428.7749938964844
2024-12-27 15:09:00+00:00,255.74000549316406,,429.05499267578125
2024-12-27 15:10:00+00:00,255.82330322265625,,428.6199951171875
2024-12-27 15:11:00+00:00,255.4600067138672,,428.2300109863281
2024-12-27 15:12:00+00:00,255.40350341796875,,428.06500244140625
2024-12-27 15:13:00+00:00,255.47430419921875,,428.5400085449219
2024-12-27 15:14:00+00:00,255.4499969482422,,428.5101013183594
2024-12-27 15:15:00+00:00,255.42649841308594,,428.2200012207031
2024-12-27 15:16:00+00:00,255.30999755859375,,428.1199951171875
2024-12-27 15:17:00+00:00,255.0,,427.6300048828125
2024-12-27 15:18:00+00:00,255.02999877929688,,427.80999755859375
2024-12-27 15:19:00+00:00,255.05819702148438,,427.94000244140625
2024-12-27 15:20:00+00:00,255.07000732421875,,428.0
2024-12-27 15:21:00+00:00,255.06500244140625,,428.19000244140625
2024-12-27 15:22:00+00:00,255.3000030517578,,428.6099853515625
2024-12-27 15:23:00+00:00,255.2899932861328,,428.7699890136719
2024-12-27 15:24:00+00:00,255.17999267578125,,428.5299987792969
2024-12-27 15:25:00+00:00,254.97999572753906,,428.25
2024-12-27 15:26:00+00:00,255.1199951171875,,428.510009765625
2024-12-27 15:27:00+00:00,255.14500427246094,,428.25
2024-12-27 15:28:00+00:00,255.03199768066406,,428.17999267578125
2024-12-27 15:29:00+00:00,254.99000549316406,,428.3399963378906
2024-12-27 15:30:00+00:00,254.75,,428.0400085449219
2024-12-27 15:31:00+00:00,254.80999755859375,,428.1260070800781
2024-12-27 15:32:00+00:00,254.63999938964844,,427.5
2024-12-27 15:33:00+00:00,254.6999969482422,,427.7008972167969
2024-12-27 15:34:00+00:00,254.75,,427.7044982910156
2024-12-27 15:35:00+00:00,254.64500427246094,,427.8450012207031
2024-12-27 15:36:00+00:00,254.60000610351562,,427.8468933105469
2024-12-27 15:37:00+00:00,254.58999633789062,,427.84130859375
2024-12-27 15:38:00+00:00,254.88499450683594,,428.0199890136719
2024-12-27 15:39:00+00:00,254.89999389648438,,428.30999755859375
2024-12-27 15:40:00+00:00,254.85000610351562,,428.1499938964844
2024-12-27 15:41:00+00:00,255.16600036621094,,428.9100036621094
2024-12-27 15:42:00+00:00,254.9499969482422,,428.4949951171875
2024-12-27 15:43:00+00:00,255.3300018310547,,428.8399963378906
2024-12-27 15:44:00+00:00,255.28799438476562,,428.7699890136719
2024-12-27 15:45:00+00:00,255.25999450683594,,429.0299987792969
2024-12-27 15:46:00+00:00,255.01390075683594,,428.3999938964844
2024-12-27 15:47:00+00:00,255.00999450683594,,428.75
2024-12-27 15:48:00+00:00,255.02999877929688,,429.260009765625
2024-12-27 15:49:00+00:00,255.13999938964844,,429.0849914550781
2024-12-27 15:50:00+00:00,255.0800018310547,,429.1382141113281
2024-12-27 15:51:00+00:00,255.1999969482422,,429.2699890136719
2024-12-27 15:52:00+00:00,255.13999938964844,,429.19000244140625
2024-12-27 15:53:00+00:00,255.2100067138672,,429.6265869140625
2024-12-27 15:54:00+00:00,255.22500610351562,,429.70001220703125
2024-12-27 15:55:00+00:00,255.0850067138672,,429.2799987792969
2024-12-27 15:56:00+00:00,255.19000244140625,,429.5078125
2024-12-27 15:57:00+00:00,255.01499938964844,,429.3450012207031
2024-12-27 15:58:00+00:00,255.07240295410156,,429.30999755859375
2024-12-27 15:59:00+00:00,254.9499969482422,,429.29998779296875
2024-12-27 16:00:00+00:00,255.0200958251953,,429.3450012207031
2024-12-27 16:01:00+00:00,254.84500122070312,,429.0400085449219
2024-12-27 16:02:00+00:00,254.66000366210938,,428.6000061035156
2024-12-27 16:03:00+00:00,254.61880493164062,,428.6199951171875
2024-12-27 16:04:00+00:00,254.4199981689453,,428.3900146484375
2024-12-27 16:05:00+00:00,254.4801025390625,,428.3550109863281
2024-12-27 16:06:00+00:00,254.38999938964844,,428.2799987792969
2024-12-27 16:07:00+00:00,254.42999267578125,,428.25
2024-12-27 16:08:00+00:00,254.3800048828125,,428.20001220703125
2024-12-27 16:10:00+00:00,254.38499450683594,,428.4750061035156
2024-12-27 16:11:00+00:00,254.49000549316406,,428.2749938964844
2024-12-27 16:12:00+00:00,254.4600067138672,,428.30999755859375
2024-12-27 16:13:00+00:00,254.40499877929688,,428.2200012207031
2024-12-27 16:14:00+00:00,254.1199951171875,,427.8999938964844
2024-12-27 16:15:00+00:00,254.2100067138672,,428.17999267578125
2024-12-27 16:16:00+00:00,254.3300018310547,,428.3699951171875
2024-12-27 16:17:00+00:00,254.33999633789062,,428.55999755859375
2024-12-27 16:18:00+00:00,254.3300018310547,,428.42498779296875
2024-12-27 16:19:00+00:00,254.25999450683594,,428.3800048828125
2024-12-27 16:20:00+00:00,254.27999877929688,,428.6000061035156
2024-12-27 16:21:00+00:00,254.1999969482422,,428.4049987792969
2024-12-27 16:22:00+00:00,254.13499450683594,,428.489990234375
2024-12-27 16:23:00+00:00,254.1999053955078,,428.5899963378906
2024-12-27 16:24:00+00:00,254.07000732421875,,428.44500732421875
2024-12-27 16:25:00+00:00,254.16000366210938,,429.010009765625
2024-12-27 16:26:00+00:00,254.17999267578125,,428.7900085449219
2024-12-27 16:27:00+00:00,254.37869262695312,,429.1050109863281
2024-12-27 16:28:00+00:00,254.41000366210938,,429.239990234375
2024-12-27 16:29:00+00:00,254.72999572753906,,429.68499755859375
2024-12-27 16:30:00+00:00,254.52999877929688,,429.30999755859375
2024-12-27 16:31:00+00:00,254.69000244140625,,429.7349853515625
2024-12-27 16:32:00+00:00,254.61920166015625,,429.6499938964844
2024-12-27 16:33:00+00:00,254.75999450683594,,429.743408203125
2024-12-27 16:34:00+00:00,254.7375946044922,,429.6199951171875
2024-12-27 16:35:00+00:00,254.72999572753906,,429.5899963378906
2024-12-27 16:36:00+00:00,254.64999389648438,,429.8699951171875
2024-12-27 16:37:00+00:00,254.75,,429.8900146484375
2024-12-27 16:38:00+00:00,254.72000122070312,,429.6449890136719
2024-12-27 16:39:00+00:00,254.61000061035156,,429.6000061035156
2024-12-27 16:40:00+00:00,254.52999877929688,,429.3699951171875
2024-12-27 16:41:00+00:00,254.4499969482422,,429.25
2024-12-27 16:42:00+00:00,254.2899932861328,,428.9049987792969
2024-12-27 16:43:00+00:00,254.12010192871094,,428.5899963378906
2024-12-27 16:44:00+00:00,254.0800018310547,,428.4100036621094
2024-12-27 16:45:00+00:00,254.13600158691406,,428.3800048828125
2024-12-27 16:46:00+00:00,254.1804962158203,,428.42999267578125
2024-12-27 16:47:00+00:00,254.07000732421875,,428.3299865722656
2024-12-27 16:48:00+00:00,254.14959716796875,,428.2550048828125
2024-12-27 16:49:00+00:00,254.06570434570312,,427.9750061035156
2024-12-27 16:50:00+00:00,253.86000061035156,,427.739990234375
2024-12-27 16:51:00+00:00,253.60629272460938,,427.32000732421875
2024-12-27 16:52:00+00:00,253.5050048828125,,426.9100036621094
2024-12-27 16:53:00+00:00,253.57000732421875,,427.18499755859375
2024-12-27 16:54:00+00:00,253.50579833984375,,426.8900146484375
2024-12-27 16:55:00+00:00,253.41000366210938,,427.1000061035156
2024-12-27 16:56:00+00:00,253.7100067138672,,427.7525939941406
2024-12-27 16:57:00+00:00,253.66000366210938,,427.8399963378906
2024-12-27 16:58:00+00:00,253.5399932861328,,427.7149963378906
2024-12-27 16:59:00+00:00,253.63499450683594,,427.71990966796875
2024-12-27 17:00:00+00:00,253.6199951171875,,427.7666931152344
2024-12-27 17:01:00+00:00,253.60000610351562,,427.5799865722656
2024-12-27 17:02:00+00:00,253.44009399414062,,427.3500061035156
2024-12-27 17:03:00+00:00,253.47000122070312,,427.5299987792969
2024-12-27 17:04:00+00:00,253.39999389648438,,427.54998779296875
2024-12-27 17:05:00+00:00,253.33999633789062,,427.510009765625
2024-12-27 17:06:00+00:00,253.3699951171875,,427.4700012207031
2024-12-27 17:07:00+00:00,253.1999969482422,,427.05999755859375
2024-12-27 17:08:00+00:00,253.25,,427.2049865722656
2024-12-27 17:09:00+00:00,253.25,,427.2298889160156
2024-12-27 17:10:00+00:00,253.0800018310547,,427.17950439453125
2024-12-27 17:11:00+00:00,253.42999267578125,,427.2250061035156
2024-12-27 17:12:00+00:00,253.4250030517578,,427.32000732421875
2024-12-27 17:13:00+00:00,253.5299072265625,,427.3349914550781
2024-12-27 17:14:00+00:00,253.5001983642578,,426.94000244140625
2024-12-27 17:15:00+00:00,253.55999755859375,,427.07501220703125
2024-12-27 17:16:00+00:00,253.42759704589844,,426.9905090332031
2024-12-27 17:17:00+00:00,253.39010620117188,,426.69989013671875
2024-12-27 17:18:00+00:00,253.5500030517578,,427.0950012207031
2024-12-27 17:19:00+00:00,253.4199981689453,,426.9200134277344
2024-12-27 17:20:00+00:00,253.35000610351562,,426.614990234375
2024-12-27 17:21:00+00:00,253.30999755859375,,426.5506896972656
2024-12-27 17:22:00+00:00,253.52999877929688,,426.8900146484375
2024-12-27 17:23:00+00:00,253.5800018310547,,426.69000244140625
2024-12-27 17:24:00+00:00,253.57000732421875,,426.5849914550781
2024-12-27 17:25:00+00:00,253.6324005126953,,426.5899963378906
2024-12-27 17:26:00+00:00,253.79559326171875,,426.77679443359375
2024-12-27 17:27:00+00:00,253.80999755859375,,426.9599914550781
2024-12-27 17:28:00+00:00,253.67999267578125,,426.7200012207031
2024-12-27 17:29:00+00:00,253.67999267578125,,426.8410949707031
2024-12-27 17:30:00+00:00,253.7899932861328,,426.92999267578125
2024-12-27 17:31:00+00:00,254.02999877929688,,427.4700012207031
