,AAPL,GOOG,MSFT
2025-03-27 13:30:00+00:00,221.49949645996094,,390.3800048828125
2025-03-27 13:31:00+00:00,221.79910278320312,,389.92498779296875
2025-03-27 13:32:00+00:00,221.50999450683594,,389.44500732421875
2025-03-27 13:33:00+00:00,221.0800018310547,,388.95001220703125
2025-03-27 13:34:00+00:00,221.23170471191406,,388.9728088378906
2025-03-27 13:35:00+00:00,221.2050018310547,,389.05999755859375
2025-03-27 13:36:00+00:00,220.6750030517578,,388.7099914550781
2025-03-27 13:37:00+00:00,221.1199951171875,,388.42999267578125
2025-03-27 13:38:00+00:00,221.23500061035156,,388.239990234375
2025-03-27 13:39:00+00:00,221.3000030517578,,388.07000732421875
2025-03-27 13:40:00+00:00,221.02999877929688,,387.98638916015625
2025-03-27 13:41:00+00:00,221.30999755859375,,388.1400146484375
2025-03-27 13:42:00+00:00,221.2100067138672,,388.0577087402344
2025-03-27 13:43:00+00:00,221.26499938964844,,388.3450012207031
2025-03-27 13:44:00+00:00,221.3800048828125,,388.6400146484375
2025-03-27 13:45:00+00:00,221.39500427246094,,388.260009765625
2025-03-27 13:46:00+00:00,221.1699981689453,,387.9549865722656
2025-03-27 13:47:00+00:00,221.0749969482422,,387.7348937988281
2025-03-27 13:48:00+00:00,220.9949951171875,,388.05999755859375
2025-03-27 13:49:00+00:00,221.07000732421875,,388.3800048828125
2025-03-27 13:50:00+00:00,221.1750030517578,,388.5199890136719
2025-03-27 13:51:00+00:00,221.10000610351562,,388.4819030761719
2025-03-27 13:52:00+00:00,221.2126007080078,,388.3550109863281
2025-03-27 13:53:00+00:00,221.0261993408203,,388.4200134277344
2025-03-27 13:54:00+00:00,221.4600067138672,,389.0
2025-03-27 13:55:00+00:00,221.85000610351562,,389.05999755859375
2025-03-27 13:56:00+00:00,221.9149932861328,,389.260009765625
2025-03-27 13:57:00+00:00,221.7100067138672,,389.38970947265625
2025-03-27 13:58:00+00:00,221.60000610351562,,389.44000244140625
2025-03-27 13:59:00+00:00,221.55499267578125,,389.7799987792969
2025-03-27 14:00:00+00:00,221.5399932861328,,390.5950012207031
2025-03-27 14:01:00+00:00,221.27999877929688,,390.4800109863281
2025-03-27 14:02:00+00:00,221.35000610351562,,390.6199951171875
2025-03-27 14:03:00+00:00,221.36000061035156,,390.04998779296875
2025-03-27 14:04:00+00:00,221.36000061035156,,390.0299987792969
2025-03-27 14:05:00+00:00,221.33999633789062,,390.2900085449219
2025-03-27 14:06:00+00:00,221.55999755859375,,390.25
2025-03-27 14:07:00+00:00,221.3000030517578,,390.17999267578125
2025-03-27 14:08:00+00:00,221.00999450683594,,389.614013671875
2025-03-27 14:09:00+00:00,221.1999969482422,,390.1199951171875
2025-03-27 14:10:00+00:00,220.8699951171875,,389.739990234375
2025-03-27 14:11:00+00:00,221.21580505371094,,390.1625061035156
2025-03-27 14:12:00+00:00,221.40499877929688,,389.9049987792969
2025-03-27 14:13:00+00:00,221.44000244140625,,390.2900085449219
2025-03-27 14:14:00+00:00,221.27499389648438,,390.17999267578125
2025-03-27 14:15:00+00:00,221.13499450683594,,389.7900085449219
2025-03-27 14:16:00+00:00,220.9499969482422,,389.92999267578125
2025-03-27 14:17:00+00:00,221.139892578125,,390.0899963378906
2025-03-27 14:18:00+00:00,221.13999938964844,,390.0249938964844
2025-03-27 14:19:00+00:00,221.33999633789062,,390.32000732421875
2025-03-27 14:20:00+00:00,220.97320556640625,,389.7300109863281
