Datetime,AAPL,GOOG,MSFT
2026-09-10 09:30:00-04:00,319.8599853515625,326.7099914550781,487.8999938964844
2026-09-10 09:31:00-04:00,318.9599914550781,327.0249938964844,486.54998779296875
2026-09-10 09:32:00-04:00,318.385009765625,327.1400146484375,487.19000244140625
2026-09-10 09:33:00-04:00,319.730712890625,327.82000732421875,488.1600036621094
2026-09-10 09:34:00-04:00,319.3999938964844,327.5799865722656,487.8699951171875
2026-09-10 09:35:00-04:00,319.8349914550781,327.1700134277344,488.1499938964844
2026-09-10 09:36:00-04:00,321.3299865722656,327.1199951171875,487.81500244140625
2026-09-10 09:37:00-04:00,321.8800048828125,327.04339599609375,486.7394104003906
2026-09-10 09:38:00-04:00,322.6199951171875,326.7900085449219,487.6449890136719
2026-09-10 09:39:00-04:00,320.70001220703125,327.3800048828125,488.0050048828125
2026-09-10 09:40:00-04:00,320.7349853515625,327.14300537109375,488.1700134277344
2026-09-10 09:41:00-04:00,318.4299011230469,326.78228759765625,487.75750732421875
2026-09-10 09:42:00-04:00,317.6499938964844,327.17999267578125,488.5799865722656
2026-09-10 09:43:00-04:00,319.6700134277344,327.1700134277344,488.8699951171875
2026-09-10 09:44:00-04:00,319.92999267578125,326.6600036621094,488.6650085449219
2026-09-10 09:45:00-04:00,319.9549865722656,326.8399963378906,489.80999755859375
2026-09-10 09:46:00-04:00,320.6199951171875,326.739990234375,490.260009765625
2026-09-10 09:47:00-04:00,320.7300109863281,326.70001220703125,490.6600036621094
2026-09-10 09:48:00-04:00,320.385009765625,326.54998779296875,490.5199890136719
2026-09-10 09:49:00-04:00,320.139892578125,326.760009765625,490.7950134277344
2026-09-10 09:50:00-04:00,320.0899963378906,326.67010498046875,490.42999267578125
2026-09-10 09:51:00-04:00,319.3901062011719,326.6600036621094,490.9800109863281
2026-09-10 09:52:00-04:00,319.3699951171875,326.539794921875,490.4800109863281
2026-09-10 09:53:00-04:00,319.489990234375,327.1465148925781,490.8999938964844
2026-09-10 09:54:00-04:00,319.1000061035156,327.0,490.3800048828125
2026-09-10 09:55:00-04:00,318.42010498046875,326.8299865722656,490.0400085449219
2026-09-10 09:56:00-04:00,318.7049865722656,326.739990234375,489.6099853515625
2026-09-10 09:57:00-04:00,318.4200134277344,326.8800048828125,489.989990234375
2026-09-10 09:58:00-04:00,318.6199951171875,326.4800109863281,489.8299865722656
2026-09-10 09:59:00-04:00,318.9289855957031,326.05999755859375,489.3659973144531
2026-09-10 10:00:00-04:00,318.909912109375,326.010009765625,489.5799865722656
2026-09-10 10:01:00-04:00,318.7250061035156,326.29998779296875,489.489990234375
2026-09-10 10:02:00-04:00,318.95001220703125,326.0412902832031,489.3450012207031
2026-09-10 10:03:00-04:00,319.33990478515625,326.2799987792969,489.44500732421875
2026-09-10 10:04:00-04:00,319.1199951171875,326.25,489.19500732421875
2026-09-10 10:05:00-04:00,319.5799865722656,326.2179870605469,489.04998779296875
2026-09-10 10:06:00-04:00,319.6099853515625,326.31500244140625,489.0799865722656
